time alive avgAge maxAge
53060 35 595.8571428571429 2180
52730 49 372.9795918367347 1850
52940 42 537.547619047619 2060
52800 48 411.375 1920
52990 41 518.5121951219512 2110
53170 38 519.7105263157895 1470
52780 50 385.22 1900
53110 40 554.45 2230
53220 41 504.0243902439024 1520
53040 38 563.8684210526316 2160
52850 46 462.10869565217394 1970
53160 39 496.87179487179486 1460
52830 47 440.7659574468085 1950
53270 44 516.1136363636364 1570
52900 43 503.5348837209302 2020
53090 38 577.5 2210
52880 45 488.9111111111111 2000
53210 41 494.0243902439024 1510
53320 43 558.5813953488372 1620
52950 40 528.35 2070
52930 43 524.7906976744187 2050
53140 39 568.1025641025641 2260
53260 42 530.3571428571429 1560
53370 42 533.5952380952381 1670
53190 41 487.2682926829268 1490
52980 42 505 2100
53000 40 534.475 2120
53310 45 532.1777777777778 1610
53030 39 569.974358974359 2150
53240 43 500.1162790697674 1540
53420 35 606.6285714285714 1720
53050 36 582.9166666666666 2170
53360 43 512.1395348837209 1660
53470 32 590.1875 1640
53100 38 574.1578947368421 2220
53080 38 567.5 2200
53290 44 526.8636363636364 1590
53520 30 560.0666666666667 1430
53150 38 533.6052631578947 1450
53130 40 570.35 2250
53410 37 574.8648648648649 1710
53340 45 511.06666666666666 1640
53460 33 615.7575757575758 1630
53570 32 573.59375 1480
53200 42 485.4761904761905 1500
53180 41 491.4390243902439 1480
53390 38 579.8684210526316 1690
53510 31 543.6129032258065 1420
53250 43 510.1162790697674 1550
53620 34 579.4705882352941 1530
53440 36 609.3333333333334 1740
53230 42 501.95238095238096 1530
53560 31 581.9032258064516 1470
53300 44 534.1818181818181 1600
53670 35 581.9428571428572 1580
53280 46 503.39130434782606 1580
53490 33 568.8484848484849 1660
53610 33 587.030303030303 1520
53720 34 614.5 1630
53350 44 527.4318181818181 1650
53660 33 606.7272727272727 1570
53540 31 561.9032258064516 1450
53330 44 512.6363636363636 1630
53770 35 614.8571428571429 1680
53400 37 590.7837837837837 1700
53710 35 597.3142857142857 1620
53590 33 575.6363636363636 1500
53380 40 549.25 1680
53430 35 616.6285714285714 1730
53640 35 582.6571428571428 1550
53450 35 628.9142857142857 1750
53820 36 625.1111111111111 1730
53760 35 604.8571428571429 1670
53480 33 582.060606060606 1650
53870 35 659.9142857142857 1780
53500 32 569.09375 1670
53690 35 600.1428571428571 1600
53810 35 632.8571428571429 1720
53530 31 551.9032258064516 1440
53920 32 671.6875 1830
53550 31 571.9032258064516 1460
53740 33 620.7272727272727 1650
53860 35 653.4285714285714 1770
53580 32 583.59375 1490
53790 35 632.6285714285714 1700
53970 31 671.1935483870968 1880
53600 32 595.34375 1510
53910 31 683.2258064516129 1820
53840 36 645.1111111111111 1750
54020 28 683 1930
53630 35 572.6571428571428 1540
53650 34 596.0294117647059 1560
53960 30 683.3333333333334 1870
54070 30 637.3333333333334 1980
53700 35 587.3142857142857 1610
53890 30 685.7333333333333 1800
53680 37 560.1351351351351 1590
54010 27 697.9629629629629 1920
53750 35 595.0571428571428 1660
53940 31 644.7096774193549 1850
54120 31 651.7741935483871 2030
53730 34 624.5 1640
54060 29 649.0689655172414 1970
53800 34 654.5882352941177 1710
54170 31 698.0322580645161 2080
53780 36 607.6388888888889 1690
54110 29 686.551724137931 2020
53990 29 682.448275862069 1900
54220 35 617.3714285714286 2130
53850 35 662.2857142857143 1760
53830 36 635.1111111111111 1740
54040 28 697.3571428571429 1950
53900 30 695.7333333333333 1810
54160 31 691.7741935483871 2070
54090 31 636.7741935483871 2000
54270 37 582.3243243243244 2180
54210 37 622.027027027027 2120
53880 33 689.2424242424242 1790
53950 30 673.3333333333334 1860
53930 31 681.3225806451613 1840
54140 31 671.7741935483871 2050
54260 35 605.4285714285714 2170
54320 37 529.4594594594595 2230
53980 31 681.1935483870968 1890
54370 42 494.1190476190476 2280
54190 36 619.2222222222222 2100
54000 27 687.9629629629629 1910
54310 37 520.5405405405405 2220
54030 28 687.3571428571429 1940
54050 29 683.1724137931035 1960
54240 35 585.4285714285714 2150
54420 42 508.1666666666667 2330
54360 42 491.5238095238095 2270
54100 30 663.7666666666667 2010
54080 31 626.7741935483871 1990
54470 42 526.8571428571429 2380
54290 37 554.918918918919 2200
54410 42 515.8333333333334 2320
54150 31 681.7741935483871 2060
54520 42 527.4285714285714 2430
54340 43 468.95348837209303 2250
54130 31 661.7741935483871 2040
54460 41 529.5365853658536 2370
54570 43 562.8837209302326 2480
54390 43 500.4186046511628 2300
54510 42 517.4285714285714 2420
54200 36 629.2222222222222 2110
54180 32 686.15625 2090
54620 43 489.04651162790697 2470
54440 42 508.8095238095238 2350
54250 35 595.4285714285714 2160
54560 44 542.6818181818181 2470
54230 36 610.1388888888889 2140
54670 46 497.67391304347825 2520
54490 40 522.575 2400
54610 43 488.51162790697674 2460
54300 38 550.2894736842105 2210
54720 47 493.4255319148936 2570
54280 38 564.6052631578947 2190
54540 43 534.9767441860465 2450
54660 46 487.67391304347825 2510
54350 42 486.45238095238096 2260
54770 45 530.4888888888889 2620
54330 40 499.35 2240
54400 44 498.8863636363636 2310
54590 42 521.3809523809524 2440
54710 48 496.8958333333333 2560
54380 43 490.4186046511628 2290
54820 44 570.5 2670
54430 41 511.0487804878049 2340
54450 41 529.1219512195122 2360
54870 38 576.3947368421053 2660
54640 46 468.5869565217391 2490
54760 45 520.4888888888889 2610
54480 41 538.5121951219512 2390
54810 42 587.2619047619048 2660
54690 48 494.5208333333333 2540
54500 41 519.8048780487804 2410
54920 37 573.5675675675676 2710
54860 40 554.05 2650
54530 43 524.9767441860465 2440
54740 45 505.2888888888889 2590
54550 44 532.6818181818181 2460
54970 44 514.6136363636364 2760
54600 41 502.1463414634146 2450
54580 42 570.7142857142857 2490
54910 38 602.2105263157895 2700
54790 44 557.4545454545455 2640
55020 43 502.83720930232556 2810
54960 42 528.8809523809524 2750
54630 44 479.65909090909093 2480
54650 47 468.51063829787233 2500
55010 42 506.23809523809524 2800
54840 43 600.3720930232558 2690
55070 46 500.9782608695652 2860
54700 48 500.125 2550
54890 39 581.4102564102565 2680
54680 48 486.7291666666667 2530
55120 42 531.1904761904761 2910
54750 46 504.2173913043478 2600
54940 39 548.9230769230769 2730
55060 45 502 2850
55170 43 526.6976744186046 2960
54730 47 501.48936170212767 2580
55110 41 533.9512195121952 2900
54990 44 487.1818181818182 2780
55220 41 535.390243902439 3010
54780 44 547.4545454545455 2630
54800 44 557.2045454545455 2650
54830 43 590.3720930232558 2680
55160 45 519.3333333333334 2950
55270 39 525.5384615384615 3060
54850 42 622.1190476190476 2700
55040 44 502.25 2830
54880 39 571.4102564102565 2670
55210 40 538.725 3000
55320 42 516.3333333333334 3110
54900 38 592.2105263157895 2690
55090 46 508.0217391304348 2880
54930 39 553.9230769230769 2720
54950 39 558.9230769230769 2740
55260 39 538.5128205128206 3050
55370 37 534.2432432432432 3160
55140 44 526.5 2930
55310 42 516.6190476190476 3100
55000 44 496.54545454545456 2790
55420 33 470.1818181818182 3210
54980 45 480.8222222222222 2770
55190 40 527.55 2980
55050 44 503.25 2840
55030 45 490.31111111111113 2820
55470 38 428.86842105263156 3260
55240 42 488.4047619047619 3030
55360 38 542.0263157894736 3150
55100 43 500.9767441860465 2890
55290 38 550.3157894736842 3080
55410 33 460.1818181818182 3200
55080 46 510.9782608695652 2870
55520 35 475.8285714285714 3310
55150 44 521.0909090909091 2940
55460 36 442.3888888888889 3250
55570 35 506.0857142857143 3360
55340 40 514.15 3130
55200 41 524.560975609756 2990
55130 43 528.7209302325581 2920
55620 38 425.36842105263156 1300
55510 36 454.8611111111111 3300
55390 35 486.1714285714286 3180
55250 40 516.4 3040
55180 41 519.219512195122 2970
55560 35 496.0857142857143 3350
55670 40 413.75 1300
55440 35 456.54285714285714 3230
55230 42 513.7380952380952 3020
55300 39 546.1538461538462 3090
55610 38 415.36842105263156 1290
55720 44 399.75 1350
55490 37 453.02702702702703 3280
55280 39 535.5384615384615 3070
55350 37 550.1891891891892 3140
55660 40 403.75 1290
55540 35 483.2 3330
55330 42 496.04761904761904 3120
55770 41 405.5609756097561 1150
55710 45 405.44444444444446 1340
55400 32 464.28125 3190
55590 35 429.9714285714286 1270
55820 44 395.8181818181818 1200
55380 36 496.0833333333333 3170
55760 42 387.64285714285717 1140
55640 38 439.3157894736842 1320
55450 35 444.8857142857143 3240
55870 45 379.8666666666667 1250
55430 32 489.09375 3220
55690 42 413.8333333333333 1320
55920 43 428.4418604651163 1300
55500 38 438.5263157894737 3290
55810 41 415.1951219512195 1190
55480 38 438.86842105263156 3270
55550 35 493.2 3340
55970 44 438.54545454545456 1350
55860 43 387.2093023255814 1240
55740 41 421.3658536585366 1370
55530 36 472.55555555555554 3320
55600 36 428.02777777777777 1280
56020 37 456.81081081081084 1400
55910 42 428.57142857142856 1290
55790 41 395.1951219512195 1170
55960 45 432.31111111111113 1340
55580 35 419.9714285714286 1260
56070 34 469.3529411764706 1450
55650 40 426.95 1330
55840 40 417 1220
55630 37 440.94594594594594 1310
56120 42 422.1190476190476 1500
55700 43 414.04651162790697 1330
55890 44 391.97727272727275 1270
56010 38 453.55263157894734 1390
55680 42 403.8333333333333 1310
55750 42 388.5952380952381 1130
56170 39 444.1025641025641 1550
56060 34 466.20588235294116 1440
55940 44 428.77272727272725 1320
56220 41 469.8780487804878 1600
55730 43 401.48837209302326 1360
56110 41 422.3414634146341 1490
55990 38 445.92105263157896 1370
55800 41 405.1951219512195 1180
55780 42 401.26190476190476 1160
56270 38 540.921052631579 1650
56040 34 446.20588235294116 1420
56160 39 436.12820512820514 1540
55850 40 406.05 1230
56320 40 536.875 1700
55830 43 414.3255813953488 1210
55900 42 418.57142857142856 1280
56210 40 471.475 1590
56090 40 417.25 1470
55880 46 377.0217391304348 1260
56370 44 536.0909090909091 1750
55950 44 432 1330
56260 39 521.3589743589744 1640
56140 39 416.12820512820514 1520
56420 46 557.304347826087 1800
56310 41 534.8780487804878 1690
56000 37 455.64864864864865 1380
55930 45 419.1777777777778 1310
56190 39 463.53846153846155 1570
56470 47 572.7021276595744 1850
56240 39 510.1025641025641 1620
56360 44 526.0909090909091 1740
56050 34 456.20588235294116 1430
55980 42 422.1190476190476 1360
56520 49 499.265306122449 1670
56290 40 527.775 1670
56030 35 438.9714285714286 1410
56410 46 550.1086956521739 1790
56100 40 422.7 1480
56570 51 483.921568627451 1720
56080 36 453.0833333333333 1460
56460 47 562.7021276595744 1840
56150 39 426.12820512820514 1530
56340 42 530.8571428571429 1720
56620 49 460.7755102040816 1770
56130 41 410.4878048780488 1510
56510 48 499.5 1660
56200 39 473.53846153846155 1580
56390 46 530.1086956521739 1770
56250 38 526.1842105263158 1630
56440 46 558.8695652173913 1820
56670 53 428.9811320754717 1820
56560 49 494.40816326530614 1710
56180 39 454.1025641025641 1560
56300 41 524.8780487804878 1680
56490 48 509.3541666666667 1640
56720 48 370.4583333333333 1400
56610 48 460.3333333333333 1760
56230 41 479.8780487804878 1610
56350 43 528.2790697674419 1730
56540 51 461.3921568627451 1690
56770 49 367.3469387755102 1140
56660 53 418.9811320754717 1810
56400 46 540.1086956521739 1780
56590 52 466.4807692307692 1740
56820 47 400.59574468085106 1190
56710 47 368.25531914893617 1390
56280 37 560.2162162162163 1660
56450 47 556.9148936170212 1830
56640 51 444.88235294117646 1790
56870 45 410.3777777777778 1240
56500 47 500.0851063829787 1650
56330 41 533.7317073170732 1710
56760 47 372.74468085106383 1130
56920 49 383.57142857142856 1180
56690 49 405.51020408163265 1840
56810 49 389.2448979591837 1180
56380 44 543.9545454545455 1760
56550 50 477.42 1700
56740 48 382.4375 1420
56430 47 555.3829787234042 1810
56970 48 385.5416666666667 1120
56860 48 404.1666666666667 1230
56600 49 469.7142857142857 1750
56480 49 544.1836734693877 1630
56790 49 370.0204081632653 1160
57020 48 413.2291666666667 1170
56910 49 386.8979591836735 1170
56650 53 408.9811320754717 1800
56840 49 383.7755102040816 1210
56530 49 502.18367346938777 1680
57070 48 413.7083333333333 1220
56960 47 383.63829787234044 1110
56700 50 407.32 1380
56580 51 465.45098039215685 1730
57120 49 410.265306122449 1270
57010 49 400.0816326530612 1160
56890 50 388.1 1260
56750 48 388.0208333333333 1430
56630 48 463.6458333333333 1780
56940 49 366.6326530612245 1090
57060 47 412.3191489361702 1210
57170 49 402.46938775510205 1300
56800 48 387.25 1170
56990 49 392.6326530612245 1140
56680 51 420.4117647058824 1830
57220 49 427.6326530612245 1350
57040 46 419.69565217391306 1190
57110 50 398.86 1260
56850 49 393.0204081632653 1220
56730 47 384.2340425531915 1410
57270 50 411.36 1400
57090 49 405 1240
57160 51 409.1764705882353 1290
57320 44 430.34090909090907 1240
56780 49 377.3469387755102 1150
56900 50 398.1 1270
57210 49 424.59183673469386 1340
57370 43 386.7906976744186 1020
56830 47 394.51063829787233 1200
56950 48 366.4375 1100
57140 48 437.8333333333333 1290
57260 49 409.6734693877551 1390
56880 47 402.70212765957444 1250
57000 48 398.25 1150
57420 41 395.4878048780488 1070
57190 48 413.9583333333333 1320
57310 46 417.8695652173913 1230
57050 48 411.875 1200
56930 50 373.14 1190
57240 50 424.06 1370
57470 37 402.56756756756755 970
56980 48 390.7083333333333 1130
57100 49 396.81632653061223 1250
57030 47 420.40425531914894 1180
57360 43 401.06976744186045 1010
57520 36 432.75 1020
57290 49 396.48979591836735 1210
57150 50 407.24 1300
57410 42 400.6190476190476 1060
57340 46 403.89130434782606 1020
57080 49 395 1230
57570 35 415.1714285714286 1070
57460 38 384.44736842105266 960
57200 49 415.38775510204084 1330
57130 49 419.2448979591837 1280
57620 36 419.8611111111111 1120
57510 35 435 1010
57390 44 377.95454545454544 1040
57250 49 416.6938775510204 1380
57670 38 409.6578947368421 1170
57180 48 408.1666666666667 1310
57440 38 366.57894736842104 940
57300 47 407.63829787234044 1220
57560 35 411.4 1060
57720 38 428 1220
57490 34 427.44117647058823 990
57230 48 431.4791666666667 1360
57350 44 382.59090909090907 1030
57610 35 421.77142857142854 1110
57770 38 440.2368421052632 1270
57540 34 439.97058823529414 1040
57660 39 402.61538461538464 1160
57280 49 387.59183673469386 1200
57400 43 394.51162790697674 1050
57820 35 505.51428571428573 1320
57450 38 376.57894736842104 950
57590 37 405.6216216216216 1090
57870 34 554.7058823529412 1370
57330 44 440.34090909090907 1250
57710 36 441.52777777777777 1210
57640 37 415.35135135135135 1140
57380 45 371.02222222222224 1030
57760 39 439.5897435897436 1260
57500 35 425 1000
57920 43 483.6046511627907 1420
57690 37 411.4864864864865 1190
57550 33 426.030303030303 1050
57430 40 395.95 930
57810 37 491.64864864864865 1310
57970 37 527.3783783783783 1470
57600 36 425.5 1100
57740 37 455.56756756756755 1240
57480 35 422.57142857142856 980
57860 36 531.3333333333334 1360
58020 41 523.6341463414634 1520
57650 38 403.0263157894737 1150
57910 42 485.07142857142856 1410
57530 36 419.6666666666667 1030
58070 45 512.9555555555555 1570
57790 37 471.64864864864865 1290
57700 37 421.4864864864865 1200
57580 36 406.8333333333333 1080
57960 37 517.3783783783783 1460
57840 36 511.3333333333333 1340
57630 37 405.35135135135135 1130
58120 43 505.1162790697674 1620
57750 37 453.0810810810811 1250
57890 38 515 1390
58010 40 526.675 1510
58170 44 508.27272727272725 1670
57800 37 481.64864864864865 1300
57680 37 415.3243243243243 1180
57940 39 490.8205128205128 1440
58060 44 514.3863636363636 1560
58220 45 523.5333333333333 1720
57850 36 521.3333333333334 1350
57730 37 445.56756756756755 1230
57990 39 519.8717948717949 1490
58270 43 546.953488372093 1770
58110 42 507.0238095238095 1610
57780 38 450.2368421052632 1280
57900 39 511.7692307692308 1400
58160 45 521.0666666666667 1660
57950 37 507.3783783783784 1450
57830 36 501.3333333333333 1330
58040 43 518.6976744186046 1540
58210 42 550.547619047619 1710
58320 40 542.925 1820
57880 36 533.5 1380
58370 41 509.9268292682927 1870
58260 44 540.6818181818181 1760
58090 43 492.3488372093023 1590
58000 40 516.675 1500
58310 39 546.6923076923077 1810
58420 42 527.9285714285714 1920
57930 42 495.64285714285717 1430
58140 44 513.0227272727273 1640
58050 45 505.44444444444446 1550
58190 45 516.9111111111112 1690
58470 43 541.4883720930233 1970
58100 42 509.04761904761904 1600
58360 42 502.5952380952381 1860
58240 44 531 1740
57980 38 523.4736842105264 1480
58520 40 577.65 2020
58150 44 522.9090909090909 1650
58290 40 529.45 1790
58410 42 517.9285714285714 1910
58030 42 520.9761904761905 1530
58460 44 526.6363636363636 1960
58200 42 545.047619047619 1700
58570 38 583.421052631579 2070
58340 40 560.075 1840
58080 44 507.1818181818182 1580
58620 37 603.1081081081081 2120
58510 40 571.2 2010
58390 42 501.04761904761904 1890
58130 44 503.52272727272725 1630
58250 42 556.2380952380952 1750
58670 38 570.0526315789474 2170
58560 38 589.078947368421 2060
58300 39 536.6923076923077 1800
58180 45 506.9111111111111 1680
58440 42 531 1940
58720 36 596.25 2220
58230 44 541.4545454545455 1730
58610 38 598.1578947368421 2110
58350 40 532.325 1850
58400 41 520.4146341463414 1900
58490 41 548 1990
58770 35 622.6285714285714 2270
58660 35 608.5142857142857 2160
58280 42 524.4047619047619 1780
58820 35 536.4857142857143 1990
58450 44 516.6363636363636 1950
58540 39 592.1538461538462 2040
58710 36 591.3888888888889 2210
58330 41 539.5121951219512 1830
58590 38 578.1578947368421 2090
58500 40 561.2 2000
58870 33 586.030303030303 2040
58760 34 631.4117647058823 2260
58920 33 597.0909090909091 2090
58380 43 495.86046511627904 1880
58810 37 542.0540540540541 1980
58640 36 619.6111111111111 2140
58550 39 589.7692307692307 2050
58970 30 645.0666666666667 2140
58430 41 533.7560975609756 1930
58690 37 604.972972972973 2190
58600 38 588.1578947368421 2100
58860 34 564.8235294117648 2030
58480 41 538.8536585365854 1980
58650 34 616.1764705882352 2150
59020 28 666.5714285714286 2190
58740 35 615.5142857142857 2240
58910 33 601.939393939394 2080
58530 40 583.275 2030
58700 37 614.972972972973 2200
59070 26 494.46153846153845 1700
58580 38 593.421052631579 2080
58960 30 641.6666666666666 2130
58790 36 561.7222222222222 1960
58750 36 597.3611111111111 2250
59120 31 439.258064516129 1750
58840 34 544.8235294117648 2010
59010 28 687.2142857142857 2180
58800 37 532.0540540540541 1970
59170 35 436.57142857142856 1800
59060 26 484.46153846153845 1690
58630 36 609.6111111111111 2130
58890 34 583.5588235294117 2060
58850 34 554.8235294117648 2020
58680 37 594.972972972973 2180
58900 34 593.5588235294117 2070
58940 32 606.625 2110
59220 39 439.87179487179486 1850
59110 31 451.258064516129 1740
58730 38 574.7631578947369 2230
59270 39 471.5128205128205 1900
58990 29 673.551724137931 2160
59160 35 426.57142857142856 1790
58950 31 616.4193548387096 2120
59320 43 441.09302325581393 1950
58780 34 584.4117647058823 1950
59040 28 593.4642857142857 2210
59210 38 441.1842105263158 1840
59000 27 702.5925925925926 2170
58830 35 546.4857142857143 2000
59370 45 400.4888888888889 2000
59090 28 478.39285714285717 1720
59050 28 603.4642857142857 1780
59260 39 461.5128205128205 1890
59140 33 432.24242424242425 1770
59420 45 370.0888888888889 1250
58880 32 609.65625 2050
58930 32 621.8125 2100
59470 48 360.2291666666667 1300
59100 30 456.1 1730
59190 37 432.7027027027027 1820
59310 44 454.29545454545456 1940
59520 45 367.84444444444443 1350
59360 46 439.5869565217391 1990
59240 40 445.425 1870
59150 33 442.24242424242425 1780
58980 28 687.3571428571429 2150
59410 45 374.35555555555555 1240
59200 38 431.1842105263158 1830
59570 43 346.09302325581393 1400
59030 28 617.25 2200
59250 39 451.5128205128205 1880
59290 44 437.20454545454544 1920
59620 42 390.1666666666667 1450
59460 49 344.3061224489796 1290
59080 27 485.8888888888889 1710
59130 33 422.24242424242425 1760
59670 38 360.5263157894737 1460
59340 46 426.8695652173913 1970
59180 37 422.7027027027027 1810
59510 46 384.60869565217394 1340
59720 39 386.7435897435897 1510
59300 44 447.20454545454544 1930
59390 44 417.54545454545456 2020
59230 40 438.775 1860
59770 40 396.75 1560
59350 48 418.8958333333333 1980
59280 42 447.64285714285717 1910
59560 42 349.4761904761905 1390
59440 45 354.22222222222223 1270
59330 44 436.15909090909093 1960
59820 40 434.875 1610
59490 45 377.8222222222222 1320
59400 45 364.35555555555555 1230
59610 42 388.0238095238095 1440
59540 44 350.72727272727275 1370
59870 38 498.60526315789474 1660
59660 39 376.1025641025641 1450
59380 44 418.8636363636364 2010
59450 46 356.4130434782609 1280
59920 35 532.7428571428571 1710
59710 39 376.7435897435897 1500
59590 44 358.1363636363636 1420
59970 34 514.5882352941177 1760
59500 45 383 1330
59430 44 352.25 1260
59640 41 361.6341463414634 1430
59760 38 407.3421052631579 1550
59480 45 368.73333333333335 1310
60020 34 531.6764705882352 1810
59550 41 347.8780487804878 1380
59530 45 359.8888888888889 1360
59600 42 378.0238095238095 1430
59690 39 357.3333333333333 1480
60070 32 559.125 1860
59810 40 424.875 1600
59740 38 414.55263157894734 1530
59650 40 365.125 1440
59860 38 488.60526315789474 1650
59580 44 348.1363636363636 1410
60120 32 569.3125 1910
59790 40 407.475 1580
59700 38 376.44736842105266 1490
59630 45 373.7111111111111 1420
59910 36 521.7777777777778 1700
60170 33 600.0909090909091 1960
59840 39 457.46153846153845 1630
59750 37 408.2972972972973 1540
59680 39 356.7435897435897 1470
59890 34 531.9117647058823 1680
60220 30 626.4333333333333 2010
59800 39 425.6666666666667 1590
59960 34 504.5882352941176 1750
60270 30 607.4666666666667 2060
59850 38 478.60526315789474 1640
59940 33 518.3636363636364 1730
60010 34 521.6764705882352 1800
59730 38 404.55263157894734 1520
60060 32 549.125 1850
60320 30 636.1666666666666 2110
59780 41 397.0731707317073 1570
59900 35 526.6571428571428 1690
59990 35 519.7714285714286 1780
60110 32 559.3125 1900
59830 40 444.875 1620
60370 29 670.5172413793103 2160
59950 32 525.875 1740
60040 36 519.3333333333334 1830
60160 33 590.0909090909091 1950
59880 35 513.1428571428571 1670
60420 27 633.6666666666666 1840
60000 34 529.0882352941177 1790
60090 32 579.125 1880
60210 31 627.5806451612904 2000
59930 36 527.7777777777778 1720
60140 32 589.3125 1930
60470 25 608.96 1420
60050 35 536.3142857142857 1840
60260 30 597.4666666666667 2050
60190 31 607.5806451612904 1980
60520 25 592.52 1470
59980 35 509.77142857142854 1770
60100 33 571.3030303030303 1890
60310 30 626.1666666666666 2100
60570 25 606 1520
60030 35 526.3428571428572 1820
60240 32 582.4375 2030
60360 29 694 2150
60620 25 616.64 1570
60150 34 564.3529411764706 1940
60080 32 569.125 1870
60410 28 679.8928571428571 2200
60290 30 606.1666666666666 2080
60200 31 617.5806451612904 1990
60670 26 607.0384615384615 1620
60130 32 579.3125 1920
60460 24 624.125 1410
60340 29 676.4827586206897 2130
60250 31 580.0645161290323 2040
60180 35 575.6857142857143 1970
60720 28 602.25 1670
60300 30 616.1666666666666 2090
60390 28 659.8928571428571 2180
60510 26 606.4230769230769 1460
60770 32 557.03125 1720
60230 30 610.7333333333333 2020
60440 26 675.5384615384615 1860
60560 26 586 1510
60820 32 600.875 1770
60280 31 597.7741935483871 2070
60350 29 686.4827586206897 2140
60490 25 610.56 1440
60610 26 621.6538461538462 1560
60330 30 646.1666666666666 2120
60400 28 669.8928571428571 2190
60870 36 581.75 1820
60660 26 631.7692307692307 1610
60540 26 566 1490
60920 32 522.03125 1690
60450 25 673.08 1400
60380 29 680.5172413793103 2170
60710 26 638.2307692307693 1660
60500 25 620.56 1450
60590 25 626 1540
60970 31 499.80645161290323 1650
60430 27 643.6666666666666 1850
60640 25 636.64 1590
60760 31 564.8387096774194 1710
60550 26 576 1500
61020 32 494.5625 1700
60690 25 643.12 1640
60480 24 625.7916666666666 1430
60810 32 590.875 1760
60600 26 611.6538461538462 1550
61070 28 534.8571428571429 1750
60530 24 602.4583333333334 1480
60740 31 563.5806451612904 1690
60650 26 621.7692307692307 1600
60860 36 571.75 1810
61120 27 523.1851851851852 1610
60790 31 594.8387096774194 1740
60910 31 528.7741935483871 1680
60580 25 616 1530
60700 26 628.2307692307693 1650
60630 25 626.64 1580
60960 32 536.25 1730
61170 27 551.1481481481482 1660
60840 34 584.8235294117648 1790
60750 31 573.5806451612904 1700
60680 25 633.12 1630
61010 32 484.5625 1690
61220 27 592.4814814814815 1710
60890 33 575.0909090909091 1840
60800 31 602.516129032258 1750
61270 26 641.3076923076923 1760
60730 32 536.59375 1680
60940 32 542.03125 1710
61320 25 661.72 1810
60850 35 577.8571428571429 1800
61060 29 509.7931034482759 1740
60780 32 567.03125 1730
61370 24 707.875 1860
60990 32 498.53125 1670
61110 27 579.5185185185185 1600
60900 32 560.3125 1850
60830 32 610.875 1780
61420 26 700.5 1910
61040 32 496.71875 1720
61160 27 541.1481481481482 1650
60950 32 548.9375 1720
60880 33 565.3333333333334 1830
61470 26 748.8846153846154 1960
61210 26 605.1923076923077 1700
60930 32 532.03125 1700
61090 27 559.5185185185185 1770
61000 32 474.5625 1680
61520 27 753.5185185185185 2010
60980 31 504.4193548387097 1660
61140 28 524.3214285714286 1630
61050 30 491.1666666666667 1730
61260 26 631.3076923076923 1750
61190 27 571.1481481481482 1680
61100 27 569.5185185185185 1780
61570 31 628.7741935483871 2060
61030 33 473.8181818181818 1710
61310 26 645 1800
61240 26 611.3076923076923 1730
61360 24 697.875 1850
61620 32 642.875 2110
61150 27 531.1481481481482 1640
61290 29 593.6551724137931 1780
61080 27 549.5185185185185 1760
61670 30 676 2160
61410 25 718.28 1900
61200 27 581.1481481481482 1690
61130 28 514.3214285714286 1620
61460 26 738.8846153846154 1950
61720 28 716.6071428571429 2210
61340 25 666.44 1830
61250 26 621.3076923076923 1740
61390 24 727.875 1880
61180 27 561.1481481481482 1670
61770 27 743.5925925925926 2260
61300 27 631.7777777777778 1790
61510 27 743.5185185185185 2000
61230 26 601.3076923076923 1720
61440 26 720.5 1930
61560 30 639.7333333333333 2050
61820 33 654.8787878787879 2310
61350 25 676.44 1840
61610 32 632.875 2100
61490 27 723.5185185185185 1980
61400 24 737.875 1890
61870 34 620.1176470588235 2360
61280 27 627.3333333333334 1770
61330 25 671.72 1820
61540 28 735 2030
61920 30 633.8666666666667 2410
61660 32 629.84375 2150
61450 26 728.8846153846154 1940
61710 29 688.2758620689655 2200
61380 24 717.875 1870
61970 30 628.6666666666666 2460
61590 31 648.7741935483871 2080
61760 26 761.9615384615385 2250
61500 27 733.5185185185185 1990
61430 26 710.5 1920
62020 29 690.7241379310345 2510
61640 31 677.9354838709677 2130
61550 30 695.6 2040
61480 26 741.3076923076923 1970
62070 28 660.0357142857143 2560
61690 31 674.0967741935484 2180
61810 32 665.1875 2300
61530 27 752.0370370370371 2020
61600 31 643.2258064516129 2090
61740 29 711.7241379310345 2230
62120 30 643.0333333333333 2610
61860 35 593.4285714285714 2350
61650 33 646.5757575757576 2140
61580 31 638.7741935483871 2070
62170 30 621.0333333333333 2660
61910 31 641.9354838709677 2400
61700 30 656.5666666666667 2190
61790 31 666.483870967742 2280
62220 27 631.0370370370371 2710
61960 30 624.9 2450
61630 31 667.9354838709677 2120
61840 36 619.0277777777778 2330
61750 27 769.1851851851852 2240
62270 28 658.4285714285714 2760
61680 31 664.0967741935484 2170
61890 34 598.2647058823529 2380
62010 29 680.7241379310345 2500
61800 32 655.65625 2290
61940 30 611.2 2430
61850 35 598.2 2340
62060 28 650.0357142857143 2550
61730 29 701.7241379310345 2220
62320 29 575.3448275862069 2810
61900 32 631.6875 2390
61990 30 648.6666666666666 2480
62110 30 633.0333333333333 2600
61780 29 702.1379310344828 2270
62370 28 587 2860
62040 27 653.4074074074074 2530
62160 31 631.4193548387096 2650
61830 33 664.8787878787879 2320
61950 30 621.2 2440
62420 29 613.6896551724138 2910
62210 28 602.8214285714286 2700
62000 30 652.3666666666667 2490
61880 34 630.1176470588235 2370
